clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum,service_group,cot_better_text_bytes,cot_both_text_bytes,cot_worse_pred,cot_worse_correct,cot_better_pred,cot_better_correct,cot_both_mean_pred,cot_both_mean_correct,cot_both_max_pred,cot_both_max_correct,qwen25_vl_7b_better_view_only_correct,qwen25_vl_7b_better_view_only_pred,qwen25_vl_7b_both_view_correct,qwen25_vl_7b_both_view_pred,qwen25_vl_7b_closed_book_correct,qwen25_vl_7b_closed_book_pred,qwen25_vl_7b_worse_view_only_correct,qwen25_vl_7b_worse_view_only_pred,qwen2_vl_7b_better_view_only_correct,qwen2_vl_7b_better_view_only_pred,qwen2_vl_7b_both_view_correct,qwen2_vl_7b_both_view_pred,qwen2_vl_7b_closed_book_correct,qwen2_vl_7b_closed_book_pred,qwen2_vl_7b_worse_view_only_correct,qwen2_vl_7b_worse_view_only_pred,idefics2_8b_better_view_only_correct,idefics2_8b_better_view_only_pred,idefics2_8b_both_view_correct,idefics2_8b_both_view_pred,idefics2_8b_closed_book_correct,idefics2_8b_closed_book_pred,idefics2_8b_worse_view_only_correct,idefics2_8b_worse_view_only_pred,internvl3_8b_better_view_only_correct,internvl3_8b_better_view_only_pred,internvl3_8b_both_view_correct,internvl3_8b_both_view_pred,internvl3_8b_closed_book_correct,internvl3_8b_closed_book_pred,internvl3_8b_worse_view_only_correct,internvl3_8b_worse_view_only_pred,cot_1view_bytes,cot_2view_bytes,visual_1view_bytes,visual_2view_bytes
aihub_multi_angle_cctv:Training:fp_e1894,42620.0,89083.33333333333,특정 인물을 뒤따라가며 배회,Training,c2,c1,89083.33333333333,42620.0,2.0901767558266853,asymmetric,temporal_relation,256,529,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4352,8721,100353,268933
aihub_multi_angle_cctv:Validation:fp_e1521,124202.66666666667,36110.333333333336,특정 인물을 뒤따라가며 배회,Validation,c1,c2,124202.66666666667,36110.333333333336,3.439532543777866,asymmetric,temporal_relation,410,701,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,1,특정 인물을 뒤따라가며 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4506,8893,132531,300338
aihub_multi_angle_cctv:Training:bl_e0168,92684.66666666667,41835.666666666664,경계선을 통한 침입,Training,c1,c2,92684.66666666667,41835.666666666664,2.2154461504139213,asymmetric,temporal_relation,333,626,특정 인물을 뒤따라가며 배회,0,경계선을 통한 침입,1,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,경계선을 통한 침입,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,신체적 충돌을 동반한 싸움,1,경계선을 통한 침입,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4429,8818,188778,343765
aihub_multi_angle_cctv:Validation:bl_e0244,14031.333333333334,34501.666666666664,경계선을 통한 침입,Validation,c2,c1,34501.666666666664,14031.333333333334,2.4589015061528956,asymmetric,temporal_relation,247,484,경계선을 통한 침입,1,경계선을 통한 침입,1,경계선을 통한 침입,1,경계선을 통한 침입,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,1,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,<INVALID>,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,1,경계선을 통한 침입,4343,8676,201717,393418
aihub_multi_angle_cctv:Training:ab_e0501,51802.666666666664,15672.666666666666,비정상적인 경로로의 침범,Training,c1,c2,51802.666666666664,15672.666666666666,3.305287336764643,asymmetric,temporal_relation,368,732,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,경계선을 통한 침입,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4464,8924,171022,356068
aihub_multi_angle_cctv:Validation:ab_e0856,83070.0,39788.666666666664,비정상적인 경로로의 침범,Validation,c1,c2,83070.0,39788.666666666664,2.0877804399912874,asymmetric,temporal_relation,252,469,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4348,8661,185299,368205
aihub_multi_angle_cctv:Training:ms_e3271,47232.666666666664,22731.666666666668,오토바이 인도 주행,Training,c1,c2,47232.666666666664,22731.666666666668,2.0778356184471,asymmetric,path_mode,416,844,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4512,9036,135854,235619
aihub_multi_angle_cctv:Validation:ms_e3259,49074.666666666664,22191.666666666668,오토바이 인도 주행,Validation,c1,c2,49074.666666666664,22191.666666666668,2.2114006759294025,asymmetric,path_mode,264,626,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,4360,8818,135624,236287
aihub_multi_angle_cctv:Training:md_e2286,60736.0,18693.333333333332,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,60736.0,18693.333333333332,3.249072753209701,asymmetric,attribute_count,438,801,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4534,8993,186467,406113
aihub_multi_angle_cctv:Training:mp_e2836,94768.66666666667,26725.666666666668,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,94768.66666666667,26725.666666666668,3.5459795203113114,asymmetric,attribute_count,370,710,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,오토바이 인도 주행,4466,8902,224750,417189
aihub_multi_angle_cctv:Training:bs_e4559,28244.666666666668,11911.666666666666,자전거 인도 주행,Training,c1,c2,28244.666666666668,11911.666666666666,2.371176717503848,asymmetric,path_mode,249,492,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4345,8684,172697,341644
aihub_multi_angle_cctv:Validation:bs_e4460,63768.333333333336,14322.666666666666,자전거 인도 주행,Validation,c1,c2,63768.333333333336,14322.666666666666,4.4522668032023835,asymmetric,path_mode,269,543,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4365,8735,148648,241629
aihub_multi_angle_cctv:Training:st_e4723,28855.333333333332,74906.33333333333,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,74906.33333333333,28855.333333333332,2.5959268072915465,asymmetric,attribute_count,318,592,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4414,8784,150165,305644
aihub_multi_angle_cctv:Training:es_e3873,7867.0,105680.66666666667,전동킥보드 인도 주행,Training,c2,c1,105680.66666666667,7867.0,13.433413838396678,asymmetric,path_mode,297,585,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4393,8777,150042,301298
aihub_multi_angle_cctv:Validation:es_e3943,30852.666666666668,6458.0,전동킥보드 인도 주행,Validation,c1,c2,30852.666666666668,6458.0,4.777433673996077,asymmetric,path_mode,254,493,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4350,8685,139540,292210
aihub_multi_angle_cctv:Training:lo_e1219,26480.666666666668,9949.333333333334,특정 구역 내 지속 배회,Training,c1,c2,26480.666666666668,9949.333333333334,2.661551862771375,asymmetric,temporal_relation,230,479,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4326,8671,160208,318458
aihub_multi_angle_cctv:Validation:lo_e1286,5582.0,16295.333333333334,특정 구역 내 지속 배회,Validation,c2,c1,16295.333333333334,5582.0,2.9192643019228472,asymmetric,temporal_relation,217,482,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4313,8674,136588,284440
aihub_multi_angle_cctv:Training:fp_e1876,45383.0,192697.33333333334,특정 인물을 뒤따라가며 배회,Training,c2,c1,192697.33333333334,45383.0,4.246024576015983,asymmetric,temporal_relation,183,438,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4279,8630,105586,274540
aihub_multi_angle_cctv:Validation:fp_e1591,82327.0,13830.666666666666,특정 인물을 뒤따라가며 배회,Validation,c1,c2,82327.0,13830.666666666666,5.952496866865902,asymmetric,temporal_relation,215,465,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4311,8657,196957,388523
aihub_multi_angle_cctv:Training:bl_e0128,78197.33333333333,23805.333333333332,경계선을 통한 침입,Training,c1,c2,78197.33333333333,23805.333333333332,3.2848661364400136,asymmetric,temporal_relation,196,411,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4292,8603,140687,302984
